rownumber,jobcode,Timestamp,Local Date,Local Time,Temperature (°C),Humidity (%),Latitude,Longitude,Altitude (m),Accuracy (m),Speed (MPH)
2040378,Tracy080925_022-20250809 205154,1754800439087,8/9/2025,21:33:59,30.83,0.0,37.737815,-121.425874,17.14,3.44,17.69
2041399,Tracy080925_022-20250809 205154,1754800440108,8/9/2025,21:34:00,30.77,0.0,37.737887,-121.425877,17.01,3.11,17.54
2042389,Tracy080925_022-20250809 205154,1754800441098,8/9/2025,21:34:01,30.79,0.0,37.737955,-121.425879,17.01,2.80,17.36
2043378,Tracy080925_022-20250809 205154,1754800442087,8/9/2025,21:34:02,30.85,0.0,37.738024,-121.425881,17.06,2.92,17.49
2044399,Tracy080925_022-20250809 205154,1754800443108,8/9/2025,21:34:03,30.84,0.0,37.738093,-121.425884,17.21,2.78,17.31
2045389,Tracy080925_022-20250809 205154,1754800444098,8/9/2025,21:34:04,30.83,0.0,37.738161,-121.425886,17.14,2.58,16.80
2046379,Tracy080925_022-20250809 205154,1754800445088,8/9/2025,21:34:05,30.80,0.0,37.738228,-121.425889,17.01,2.40,16.60
2047399,Tracy080925_022-20250809 205154,1754800446108,8/9/2025,21:34:06,30.78,0.0,37.738284,-121.425891,16.93,2.41,14.29
2048388,Tracy080925_022-20250809 205154,1754800447097,8/9/2025,21:34:07,30.76,0.0,37.738326,-121.425893,16.81,2.32,10.47
2049410,Tracy080925_022-20250809 205154,1754800448119,8/9/2025,21:34:08,30.75,0.0,37.738356,-121.425894,16.80,2.38,7.76
2050399,Tracy080925_022-20250809 205154,1754800449108,8/9/2025,21:34:09,30.77,0.0,37.738381,-121.425894,16.79,4.23,6.26
2051389,Tracy080925_022-20250809 205154,1754800450098,8/9/2025,21:34:10,30.77,0.0,37.738393,-121.425895,16.75,4.38,2.95
2052379,Tracy080925_022-20250809 205154,1754800451088,8/9/2025,21:34:11,30.77,0.0,37.738394,-121.425895,16.78,4.38,0.45
2053399,Tracy080925_022-20250809 205154,1754800452108,8/9/2025,21:34:12,30.75,0.0,37.738393,-121.425895,16.87,4.36,0.09
2054389,Tracy080925_022-20250809 205154,1754800453098,8/9/2025,21:34:13,30.72,0.0,37.738392,-121.425895,16.87,4.33,0.04
2055379,Tracy080925_022-20250809 205154,1754800454088,8/9/2025,21:34:14,30.78,0.0,37.738395,-121.425895,16.94,4.31,1.34
2056400,Tracy080925_022-20250809 205154,1754800455109,8/9/2025,21:34:15,30.80,0.0,37.738411,-121.425895,16.95,4.66,3.85
2057389,Tracy080925_022-20250809 205154,1754800456098,8/9/2025,21:34:16,30.85,0.0,37.738441,-121.425896,16.90,5.48,6.73
2058379,Tracy080925_022-20250809 205154,1754800457088,8/9/2025,21:34:17,30.83,0.0,37.738465,-121.425897,16.87,6.35,6.38
2059399,Tracy080925_022-20250809 205154,1754800458108,8/9/2025,21:34:18,30.80,0.0,37.738490,-121.425898,16.91,8.03,7.47
2060389,Tracy080925_022-20250809 205154,1754800459098,8/9/2025,21:34:19,30.84,0.0,37.738511,-121.425910,16.82,9.52,8.12
2061379,Tracy080925_022-20250809 205154,1754800460088,8/9/2025,21:34:20,30.83,0.0,37.738528,-121.426048,16.84,2.50,8.41
2062399,Tracy080925_022-20250809 205154,1754800461108,8/9/2025,21:34:21,30.79,0.0,37.738539,-121.426089,16.85,2.47,9.35
2063389,Tracy080925_022-20250809 205154,1754800462098,8/9/2025,21:34:22,30.80,0.0,37.738544,-121.426141,16.85,2.45,10.65
2064439,Tracy080925_022-20250809 205154,1754800463148,8/9/2025,21:34:23,30.83,0.0,37.738543,-121.426203,16.77,2.43,12.10
2065399,Tracy080925_022-20250809 205154,1754800464108,8/9/2025,21:34:24,30.83,0.0,37.738543,-121.426272,16.72,2.41,13.42
2066389,Tracy080925_022-20250809 205154,1754800465098,8/9/2025,21:34:25,30.81,0.0,37.738543,-121.426344,16.76,2.38,14.09
2067380,Tracy080925_022-20250809 205154,1754800466089,8/9/2025,21:34:26,30.78,0.0,37.738544,-121.426418,16.84,2.36,14.67
2068400,Tracy080925_022-20250809 205154,1754800467109,8/9/2025,21:34:27,30.76,0.0,37.738543,-121.426494,16.95,2.42,15.14
2069389,Tracy080925_022-20250809 205154,1754800468098,8/9/2025,21:34:28,30.77,0.0,37.738543,-121.426572,16.97,2.43,15.37
2070410,Tracy080925_022-20250809 205154,1754800469119,8/9/2025,21:34:29,30.78,0.0,37.738543,-121.426651,16.96,2.36,15.59
2071399,Tracy080925_022-20250809 205154,1754800470108,8/9/2025,21:34:30,30.75,0.0,37.738543,-121.426728,16.94,2.36,15.14
2072389,Tracy080925_022-20250809 205154,1754800471098,8/9/2025,21:34:31,30.72,0.0,37.738543,-121.426800,16.94,2.35,14.16
2073379,Tracy080925_022-20250809 205154,1754800472088,8/9/2025,21:34:32,30.71,0.0,37.738541,-121.426865,16.98,2.33,13.11
2074401,Tracy080925_022-20250809 205154,1754800473110,8/9/2025,21:34:33,30.73,0.0,37.738540,-121.426931,16.98,2.33,13.00
2075389,Tracy080925_022-20250809 205154,1754800474098,8/9/2025,21:34:34,30.73,0.0,37.738541,-121.426996,17.01,2.29,12.68
2076379,Tracy080925_022-20250809 205154,1754800475088,8/9/2025,21:34:35,30.77,0.0,37.738539,-121.427058,17.05,2.35,12.35
2077399,Tracy080925_022-20250809 205154,1754800476108,8/9/2025,21:34:36,30.73,0.0,37.738538,-121.427122,17.13,2.43,12.82
2078389,Tracy080925_022-20250809 205154,1754800477098,8/9/2025,21:34:37,30.74,0.0,37.738536,-121.427189,17.12,2.39,13.11
2079379,Tracy080925_022-20250809 205154,1754800478088,8/9/2025,21:34:38,30.75,0.0,37.738534,-121.427254,17.25,2.42,13.20
2080399,Tracy080925_022-20250809 205154,1754800479108,8/9/2025,21:34:39,30.76,0.0,37.738535,-121.427334,17.18,2.39,15.41
2081389,Tracy080925_022-20250809 205154,1754800480098,8/9/2025,21:34:40,30.78,0.0,37.738533,-121.427413,17.16,2.38,15.77
2082379,Tracy080925_022-20250809 205154,1754800481088,8/9/2025,21:34:41,30.82,0.0,37.738532,-121.427486,17.04,2.33,14.88
2083400,Tracy080925_022-20250809 205154,1754800482109,8/9/2025,21:34:42,30.84,0.0,37.738531,-121.427556,17.08,2.27,13.89
2084450,Tracy080925_022-20250809 205154,1754800483159,8/9/2025,21:34:43,30.79,0.0,37.738530,-121.427622,17.16,2.23,12.86
2085382,Tracy080925_022-20250809 205154,1754800484091,8/9/2025,21:34:44,30.75,0.0,37.738531,-121.427680,17.13,2.20,11.27
2086400,Tracy080925_022-20250809 205154,1754800485109,8/9/2025,21:34:45,30.74,0.0,37.738532,-121.427722,17.16,2.17,8.61
2087392,Tracy080925_022-20250809 205154,1754800486101,8/9/2025,21:34:46,30.75,0.0,37.738532,-121.427753,17.10,2.21,5.91
2088379,Tracy080925_022-20250809 205154,1754800487088,8/9/2025,21:34:47,30.73,0.0,37.738533,-121.427770,17.07,2.19,3.27
2089399,Tracy080925_022-20250809 205154,1754800488108,8/9/2025,21:34:48,30.72,0.0,37.738533,-121.427774,17.06,2.19,1.03
2090391,Tracy080925_022-20250809 205154,1754800489100,8/9/2025,21:34:49,30.70,0.0,37.738534,-121.427773,17.11,2.17,0.02
2091380,Tracy080925_022-20250809 205154,1754800490089,8/9/2025,21:34:50,30.70,0.0,37.738533,-121.427773,17.05,2.28,0.07
2092370,Tracy080925_022-20250809 205154,1754800491079,8/9/2025,21:34:51,30.68,0.0,37.738533,-121.427773,17.05,2.38,0.00
2093390,Tracy080925_022-20250809 205154,1754800492099,8/9/2025,21:34:52,30.66,0.0,37.738533,-121.427776,17.09,2.43,0.09
2094410,Tracy080925_022-20250809 205154,1754800493119,8/9/2025,21:34:53,30.64,0.0,37.738535,-121.427780,17.03,2.50,0.67
2095430,Tracy080925_022-20250809 205154,1754800494139,8/9/2025,21:34:54,30.64,0.0,37.738537,-121.427791,17.05,2.48,2.39
2096390,Tracy080925_022-20250809 205154,1754800495099,8/9/2025,21:34:55,30.71,0.0,37.738543,-121.427818,17.02,2.45,4.99
2097380,Tracy080925_022-20250809 205154,1754800496089,8/9/2025,21:34:56,30.71,0.0,37.738558,-121.427851,17.06,2.49,7.67
2098432,Tracy080925_022-20250809 205154,1754800497141,8/9/2025,21:34:57,30.75,0.0,37.738551,-121.427878,17.07,2.47,8.43
2099390,Tracy080925_022-20250809 205154,1754800498099,8/9/2025,21:34:58,30.75,0.0,37.738617,-121.427900,17.02,2.45,10.20
2100380,Tracy080925_022-20250809 205154,1754800499089,8/9/2025,21:34:59,30.72,0.0,37.738662,-121.427908,17.03,2.44,11.16
2101400,Tracy080925_022-20250809 205154,1754800500109,8/9/2025,21:35:00,30.77,0.0,37.738713,-121.427909,16.95,2.42,12.44
2102390,Tracy080925_022-20250809 205154,1754800501099,8/9/2025,21:35:01,30.79,0.0,37.738766,-121.427912,16.94,2.41,13.38
2103381,Tracy080925_022-20250809 205154,1754800502090,8/9/2025,21:35:02,30.75,0.0,37.738825,-121.427913,16.86,2.48,14.41
2104400,Tracy080925_022-20250809 205154,1754800503109,8/9/2025,21:35:03,30.69,0.0,37.738886,-121.427874,16.83,2.48,15.01
2105420,Tracy080925_022-20250809 205154,1754800504129,8/9/2025,21:35:04,30.72,0.0,37.738947,-121.427875,16.81,2.61,15.12
2106381,Tracy080925_022-20250809 205154,1754800505090,8/9/2025,21:35:05,30.75,0.0,37.739008,-121.427875,16.74,2.52,15.21
2107400,Tracy080925_022-20250809 205154,1754800506109,8/9/2025,21:35:06,30.77,0.0,37.739070,-121.427876,16.84,2.97,15.52
2108390,Tracy080925_022-20250809 205154,1754800507099,8/9/2025,21:35:07,30.77,0.0,37.739134,-121.427877,16.79,2.93,15.79
2109381,Tracy080925_022-20250809 205154,1754800508090,8/9/2025,21:35:08,30.70,0.0,37.739199,-121.427877,16.73,2.72,16.08
2110400,Tracy080925_022-20250809 205154,1754800509109,8/9/2025,21:35:09,30.66,0.0,37.739265,-121.427878,16.80,2.63,16.33
2111392,Tracy080925_022-20250809 205154,1754800510101,8/9/2025,21:35:10,30.66,0.0,37.739332,-121.427878,16.72,2.75,16.64
2112381,Tracy080925_022-20250809 205154,1754800511090,8/9/2025,21:35:11,30.65,0.0,37.739398,-121.427879,16.64,2.55,16.04
2113401,Tracy080925_022-20250809 205154,1754800512110,8/9/2025,21:35:12,30.66,0.0,37.739452,-121.427880,16.68,2.41,13.40
2114391,Tracy080925_022-20250809 205154,1754800513100,8/9/2025,21:35:13,30.64,0.0,37.739489,-121.427881,16.66,2.41,9.53
2115411,Tracy080925_022-20250809 205154,1754800514120,8/9/2025,21:35:14,30.62,0.0,37.739514,-121.427881,16.72,2.48,6.55
2116401,Tracy080925_022-20250809 205154,1754800515110,8/9/2025,21:35:15,30.62,0.0,37.739532,-121.427881,16.59,2.57,4.32
2117391,Tracy080925_022-20250809 205154,1754800516100,8/9/2025,21:35:16,30.61,0.0,37.739541,-121.427882,16.60,2.66,2.35
2118381,Tracy080925_022-20250809 205154,1754800517090,8/9/2025,21:35:17,30.57,0.0,37.739549,-121.427882,16.55,2.58,1.81
2119431,Tracy080925_022-20250809 205154,1754800518140,8/9/2025,21:35:18,30.55,0.0,37.739555,-121.427882,16.57,2.57,1.59
2120390,Tracy080925_022-20250809 205154,1754800519099,8/9/2025,21:35:19,30.52,0.0,37.739566,-121.427882,16.58,2.58,2.17
2121381,Tracy080925_022-20250809 205154,1754800520090,8/9/2025,21:35:20,30.52,0.0,37.739572,-121.427882,16.54,2.66,1.41
2122370,Tracy080925_022-20250809 205154,1754800521079,8/9/2025,21:35:21,30.52,0.0,37.739575,-121.427882,16.56,2.71,0.81
2123391,Tracy080925_022-20250809 205154,1754800522100,8/9/2025,21:35:22,30.58,0.0,37.739576,-121.427882,16.54,2.66,0.18
2124381,Tracy080925_022-20250809 205154,1754800523090,8/9/2025,21:35:23,30.59,0.0,37.739577,-121.427882,16.55,2.62,0.09
2125431,Tracy080925_022-20250809 205154,1754800524140,8/9/2025,21:35:24,30.53,0.0,37.739577,-121.427882,16.47,2.69,0.02
2126391,Tracy080925_022-20250809 205154,1754800525100,8/9/2025,21:35:25,30.51,0.0,37.739577,-121.427882,16.45,2.74,0.00
2127381,Tracy080925_022-20250809 205154,1754800526090,8/9/2025,21:35:26,30.48,0.0,37.739578,-121.427882,16.41,2.74,0.02
2128401,Tracy080925_022-20250809 205154,1754800527110,8/9/2025,21:35:27,30.48,0.0,37.739578,-121.427882,16.36,2.78,0.02
2129391,Tracy080925_022-20250809 205154,1754800528100,8/9/2025,21:35:28,30.46,0.0,37.739578,-121.427882,16.37,2.75,0.00
2130381,Tracy080925_022-20250809 205154,1754800529090,8/9/2025,21:35:29,30.47,0.0,37.739578,-121.427882,16.37,2.74,0.00
2132422,Tracy080925_022-20250809 205154,1754800531131,8/9/2025,21:35:31,30.45,0.0,37.739583,-121.427882,16.24,2.80,1.07
2133382,Tracy080925_022-20250809 205154,1754800532091,8/9/2025,21:35:32,30.42,0.0,37.739587,-121.427882,16.20,2.76,0.83
2134401,Tracy080925_022-20250809 205154,1754800533110,8/9/2025,21:35:33,30.40,0.0,37.739590,-121.427882,16.21,2.82,0.81
2135421,Tracy080925_022-20250809 205154,1754800534130,8/9/2025,21:35:34,30.38,0.0,37.739599,-121.427882,16.17,2.89,2.04
2136382,Tracy080925_022-20250809 205154,1754800535091,8/9/2025,21:35:35,30.38,0.0,37.739618,-121.427882,16.19,2.85,4.88
2137401,Tracy080925_022-20250809 205154,1754800536110,8/9/2025,21:35:36,30.37,0.0,37.739649,-121.427883,16.26,2.81,8.32
2138391,Tracy080925_022-20250809 205154,1754800537100,8/9/2025,21:35:37,30.36,0.0,37.739680,-121.427883,16.32,6.83,10.54
2139382,Tracy080925_022-20250809 205154,1754800538091,8/9/2025,21:35:38,30.35,0.0,37.739708,-121.428010,16.43,2.77,13.09
2140401,Tracy080925_022-20250809 205154,1754800539110,8/9/2025,21:35:39,30.34,0.0,37.739726,-121.428084,16.41,2.73,15.37
2141391,Tracy080925_022-20250809 205154,1754800540100,8/9/2025,21:35:40,30.34,0.0,37.739735,-121.428177,16.61,2.65,18.14
2142382,Tracy080925_022-20250809 205154,1754800541091,8/9/2025,21:35:41,30.39,0.0,37.739738,-121.428275,16.64,2.54,19.22
2143403,Tracy080925_022-20250809 205154,1754800542112,8/9/2025,21:35:42,30.49,0.0,37.739738,-121.428371,16.74,2.38,18.90
2144391,Tracy080925_022-20250809 205154,1754800543100,8/9/2025,21:35:43,30.57,0.0,37.739736,-121.428450,16.75,2.41,15.68
2145412,Tracy080925_022-20250809 205154,1754800544121,8/9/2025,21:35:44,30.55,0.0,37.739734,-121.428518,16.93,2.88,13.58
2146402,Tracy080925_022-20250809 205154,1754800545111,8/9/2025,21:35:45,30.48,0.0,37.739732,-121.428589,17.02,2.69,14.07
2147392,Tracy080925_022-20250809 205154,1754800546101,8/9/2025,21:35:46,30.52,0.0,37.739733,-121.428673,17.00,2.54,16.53
2148383,Tracy080925_022-20250809 205154,1754800547092,8/9/2025,21:35:47,30.52,0.0,37.739733,-121.428769,17.03,2.41,18.39
2149402,Tracy080925_022-20250809 205154,1754800548111,8/9/2025,21:35:48,30.52,0.0,37.739734,-121.428871,17.14,2.29,20.20
2150392,Tracy080925_022-20250809 205154,1754800549101,8/9/2025,21:35:49,30.61,0.0,37.739734,-121.428985,17.24,2.19,22.32
2151382,Tracy080925_022-20250809 205154,1754800550091,8/9/2025,21:35:50,30.55,0.0,37.739734,-121.429093,17.32,2.17,21.50
2152402,Tracy080925_022-20250809 205154,1754800551111,8/9/2025,21:35:51,30.51,0.0,37.739733,-121.429201,17.43,2.16,21.30
2153422,Tracy080925_022-20250809 205154,1754800552131,8/9/2025,21:35:52,30.52,0.0,37.739733,-121.429310,17.35,2.10,21.45
2154383,Tracy080925_022-20250809 205154,1754800553092,8/9/2025,21:35:53,30.49,0.0,37.739731,-121.429417,17.13,2.06,21.03
2155402,Tracy080925_022-20250809 205154,1754800554111,8/9/2025,21:35:54,30.48,0.0,37.739731,-121.429511,17.18,2.04,18.52
2156392,Tracy080925_022-20250809 205154,1754800555101,8/9/2025,21:35:55,30.55,0.0,37.739730,-121.429595,17.19,2.20,16.49
2157382,Tracy080925_022-20250809 205154,1754800556091,8/9/2025,21:35:56,30.62,0.0,37.739730,-121.429668,17.20,2.14,14.45
2158401,Tracy080925_022-20250809 205154,1754800557110,8/9/2025,21:35:57,30.65,0.0,37.739730,-121.429738,17.27,2.10,14.05
2159392,Tracy080925_022-20250809 205154,1754800558101,8/9/2025,21:35:58,30.66,0.0,37.739729,-121.429815,17.41,2.09,15.19
2160382,Tracy080925_022-20250809 205154,1754800559091,8/9/2025,21:35:59,30.59,0.0,37.739730,-121.429906,17.45,2.07,17.52
2161402,Tracy080925_022-20250809 205154,1754800560111,8/9/2025,21:36:00,30.58,0.0,37.739729,-121.430007,17.24,2.05,19.80
2162392,Tracy080925_022-20250809 205154,1754800561101,8/9/2025,21:36:01,30.59,0.0,37.739729,-121.430116,17.09,2.15,21.61
2163382,Tracy080925_022-20250809 205154,1754800562091,8/9/2025,21:36:02,30.59,0.0,37.739728,-121.430231,17.05,2.09,22.57
2164402,Tracy080925_022-20250809 205154,1754800563111,8/9/2025,21:36:03,30.61,0.0,37.739727,-121.430346,16.98,2.30,23.00
2165392,Tracy080925_022-20250809 205154,1754800564101,8/9/2025,21:36:04,30.57,0.0,37.739727,-121.430468,16.92,2.18,23.91
2166383,Tracy080925_022-20250809 205154,1754800565092,8/9/2025,21:36:05,30.59,0.0,37.739728,-121.430597,16.78,2.10,25.48
2167414,Tracy080925_022-20250809 205154,1754800566123,8/9/2025,21:36:06,30.52,0.0,37.739728,-121.430728,16.67,2.05,25.52
2168392,Tracy080925_022-20250809 205154,1754800567101,8/9/2025,21:36:07,30.48,0.0,37.739729,-121.430853,16.54,2.03,24.81
2169383,Tracy080925_022-20250809 205154,1754800568092,8/9/2025,21:36:08,30.45,0.0,37.739729,-121.430976,16.47,2.02,24.18
2170373,Tracy080925_022-20250809 205154,1754800569082,8/9/2025,21:36:09,30.42,0.0,37.739728,-121.431095,16.37,2.01,23.38
2171393,Tracy080925_022-20250809 205154,1754800570102,8/9/2025,21:36:10,30.38,0.0,37.739727,-121.431213,16.34,2.38,23.42
2172383,Tracy080925_022-20250809 205154,1754800571092,8/9/2025,21:36:11,30.37,0.0,37.739727,-121.431335,16.25,2.21,23.87
2173403,Tracy080925_022-20250809 205154,1754800572112,8/9/2025,21:36:12,30.31,0.0,37.739727,-121.431462,16.21,2.55,24.85
2174393,Tracy080925_022-20250809 205154,1754800573102,8/9/2025,21:36:13,30.29,0.0,37.739726,-121.431592,16.15,2.30,25.75
2175383,Tracy080925_022-20250809 205154,1754800574092,8/9/2025,21:36:14,30.29,0.0,37.739726,-121.431722,16.11,2.16,25.59
2176403,Tracy080925_022-20250809 205154,1754800575112,8/9/2025,21:36:15,30.25,0.0,37.739724,-121.431847,16.13,2.19,24.85
2177393,Tracy080925_022-20250809 205154,1754800576102,8/9/2025,21:36:16,30.34,0.0,37.739723,-121.431976,16.07,2.14,25.08
2178383,Tracy080925_022-20250809 205154,1754800577092,8/9/2025,21:36:17,30.34,0.0,37.739720,-121.432102,16.20,2.08,24.79
2179373,Tracy080925_022-20250809 205154,1754800578082,8/9/2025,21:36:18,30.32,0.0,37.739720,-121.432225,16.07,2.17,24.23
2180393,Tracy080925_022-20250809 205154,1754800579102,8/9/2025,21:36:19,30.28,0.0,37.739720,-121.432344,16.05,2.82,23.40
2181383,Tracy080925_022-20250809 205154,1754800580092,8/9/2025,21:36:20,30.27,0.0,37.739719,-121.432460,16.11,2.75,23.13
2182403,Tracy080925_022-20250809 205154,1754800581112,8/9/2025,21:36:21,30.26,0.0,37.739719,-121.432580,16.18,2.51,23.17
2183393,Tracy080925_022-20250809 205154,1754800582102,8/9/2025,21:36:22,30.29,0.0,37.739719,-121.432693,16.26,2.28,22.30
2184473,Tracy080925_022-20250809 205154,1754800583182,8/9/2025,21:36:23,30.31,0.0,37.739718,-121.432802,16.32,2.37,21.39
2185403,Tracy080925_022-20250809 205154,1754800584112,8/9/2025,21:36:24,30.32,0.0,37.739717,-121.432893,16.26,2.41,17.87
2186393,Tracy080925_022-20250809 205154,1754800585102,8/9/2025,21:36:25,30.32,0.0,37.739718,-121.432958,16.25,2.29,12.97
2187383,Tracy080925_022-20250809 205154,1754800586092,8/9/2025,21:36:26,30.34,0.0,37.739727,-121.433004,16.13,2.22,9.71
2188404,Tracy080925_022-20250809 205154,1754800587113,8/9/2025,21:36:27,30.35,0.0,37.739750,-121.433044,15.94,2.18,9.15
2189423,Tracy080925_022-20250809 205154,1754800588132,8/9/2025,21:36:28,30.35,0.0,37.739789,-121.433014,15.77,4.87,9.22
2190385,Tracy080925_022-20250809 205154,1754800589094,8/9/2025,21:36:29,30.34,0.0,37.739839,-121.433070,15.78,2.17,11.30
2191403,Tracy080925_022-20250809 205154,1754800590112,8/9/2025,21:36:30,30.39,0.0,37.739897,-121.433067,15.77,2.31,13.76
2192393,Tracy080925_022-20250809 205154,1754800591102,8/9/2025,21:36:31,30.37,0.0,37.739956,-121.433064,15.71,2.46,14.67
2193383,Tracy080925_022-20250809 205154,1754800592092,8/9/2025,21:36:32,30.35,0.0,37.740020,-121.433063,15.58,2.40,15.97
2194373,Tracy080925_022-20250809 205154,1754800593082,8/9/2025,21:36:33,30.35,0.0,37.740092,-121.433016,15.56,4.36,17.67
2195393,Tracy080925_022-20250809 205154,1754800594102,8/9/2025,21:36:34,30.36,0.0,37.740175,-121.433016,15.47,2.69,20.38
2196383,Tracy080925_022-20250809 205154,1754800595092,8/9/2025,21:36:35,30.34,0.0,37.740264,-121.433016,15.37,4.26,21.72
2197403,Tracy080925_022-20250809 205154,1754800596112,8/9/2025,21:36:36,30.25,0.0,37.740347,-121.433017,15.32,4.19,20.92
2198423,Tracy080925_022-20250809 205154,1754800597132,8/9/2025,21:36:37,30.24,0.0,37.740417,-121.433027,15.31,2.50,18.79
2199383,Tracy080925_022-20250809 205154,1754800598092,8/9/2025,21:36:38,30.27,0.0,37.740477,-121.433028,15.31,2.51,15.03
2200403,Tracy080925_022-20250809 205154,1754800599112,8/9/2025,21:36:39,30.31,0.0,37.740517,-121.433029,15.27,2.49,10.25
2201393,Tracy080925_022-20250809 205154,1754800600102,8/9/2025,21:36:40,30.33,0.0,37.740543,-121.433029,15.18,2.42,6.24
2202383,Tracy080925_022-20250809 205154,1754800601092,8/9/2025,21:36:41,30.35,0.0,37.740557,-121.433029,15.12,2.42,3.31
2203373,Tracy080925_022-20250809 205154,1754800602082,8/9/2025,21:36:42,30.30,0.0,37.740562,-121.433029,15.06,2.36,1.61
2204393,Tracy080925_022-20250809 205154,1754800603102,8/9/2025,21:36:43,30.30,0.0,37.740576,-121.433029,15.07,2.32,3.47
2205383,Tracy080925_022-20250809 205154,1754800604092,8/9/2025,21:36:44,30.28,0.0,37.740613,-121.433028,15.06,2.38,8.79
2206433,Tracy080925_022-20250809 205154,1754800605142,8/9/2025,21:36:45,30.26,0.0,37.740665,-121.433028,15.06,2.38,12.37
2207393,Tracy080925_022-20250809 205154,1754800606102,8/9/2025,21:36:46,30.31,0.0,37.740729,-121.433028,14.94,2.35,15.82
2208383,Tracy080925_022-20250809 205154,1754800607092,8/9/2025,21:36:47,30.27,0.0,37.740804,-121.433028,14.80,2.30,18.48
2209393,Tracy080925_022-20250809 205154,1754800608102,8/9/2025,21:36:48,30.34,0.0,37.740887,-121.433030,14.73,2.27,20.56
2210394,Tracy080925_022-20250809 205154,1754800609103,8/9/2025,21:36:49,30.30,0.0,37.740978,-121.433031,14.67,2.50,22.62
2211383,Tracy080925_022-20250809 205154,1754800610092,8/9/2025,21:36:50,30.30,0.0,37.741069,-121.433032,14.64,2.33,22.46
2212376,Tracy080925_022-20250809 205154,1754800611085,8/9/2025,21:36:51,30.34,0.0,37.741160,-121.433033,14.60,2.51,22.28
2213394,Tracy080925_022-20250809 205154,1754800612103,8/9/2025,21:36:52,30.41,0.0,37.741247,-121.433033,14.58,2.31,21.77
2214383,Tracy080925_022-20250809 205154,1754800613092,8/9/2025,21:36:53,30.38,0.0,37.741332,-121.433033,14.56,2.19,21.14
2215373,Tracy080925_022-20250809 205154,1754800614082,8/9/2025,21:36:54,30.38,0.0,37.741414,-121.433033,14.63,2.26,20.40
